,DATATYPE,CNT,TIME,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,USER
219,SMP,3253,59.22045,0.57358,0.49332,10.43315,1.33796,1,0.85865,0.58270,12.02482,1.33796,1,0.01024,-0.00006,0.65795,0.00407,1,0.02710,-0.00230,0.61262,0.00426,1,0,0.00000,17,0
220,SMP,3254,59.2366,0.57344,0.49351,10.73106,1.33796,1,0.85878,0.58270,11.37011,1.33796,1,0.01024,-0.00006,0.65795,0.00404,1,0.02710,-0.00230,0.61262,0.00431,1,0,0.00000,17,0
221,SMP,3255,59.29792,0.57297,0.49317,10.36240,1.33796,1,0.85878,0.58270,11.37011,1.33796,1,0.01024,-0.00006,0.65795,0.00408,1,0.02710,-0.00230,0.61262,0.00430,1,0,0.00000,17,0
222,SMP,3256,59.31719,0.57297,0.49319,10.37171,1.33796,1,0.85840,0.58245,11.41315,1.33796,1,0.01024,-0.00006,0.65795,0.00409,1,0.02710,-0.00230,0.61262,0.00425,1,0,0.00000,17,0
223,SMP,3257,59.32851,0.57291,0.49325,10.30463,1.33796,1,0.85808,0.58218,11.68598,1.33796,1,0.01024,-0.00006,0.65795,0.00402,1,0.02710,-0.00230,0.61262,0.00421,1,0,0.00000,17,0
224,SMP,3258,59.36316,0.57252,0.49276,10.56445,1.33796,1,0.85808,0.58218,11.68598,1.33796,1,0.01024,-0.00006,0.65795,0.00406,1,0.02710,-0.00230,0.61262,0.00421,1,0,0.00000,17,0
225,SMP,3259,59.38232,0.57232,0.49288,10.28475,1.33796,1,0.85768,0.58137,11.86360,1.33796,1,0.01024,-0.00006,0.65795,0.00409,1,0.02710,-0.00230,0.61262,0.00431,1,0,0.00000,17,0
226,SMP,3260,59.39416,0.57255,0.49268,10.75694,1.33796,1,0.85764,0.58143,11.75628,1.33796,1,0.01024,-0.00006,0.65795,0.00405,1,0.02710,-0.00230,0.61262,0.00433,1,0,0.00000,17,0
227,SMP,3261,59.39808,0.57215,0.49196,10.54363,1.33796,1,0.85768,0.58129,11.77938,1.33796,1,0.01024,-0.00006,0.65795,0.00403,1,0.02710,-0.00230,0.61262,0.00425,1,0,0.00000,17,0
228,SMP,3262,59.40099,0.57219,0.49188,10.80799,1.33796,1,0.85763,0.58075,11.46901,1.33796,1,0.01024,-0.00006,0.65795,0.00398,1,0.02710,-0.00230,0.61262,0.00431,1,0,0.00000,17,0
229,SMP,3263,59.40454,0.57221,0.49144,10.79089,1.33796,1,0.85762,0.58058,11.60301,1.33796,1,0.01024,-0.00006,0.65795,0.00410,1,0.02710,-0.00230,0.61262,0.00428,1,0,0.00000,17,0
230,SMP,3264,59.40607,0.57193,0.49121,10.90518,1.33796,1,0.85760,0.58059,11.62451,1.33796,1,0.01024,-0.00006,0.65795,0.00406,1,0.02710,-0.00230,0.61262,0.00427,1,0,0.00000,17,0
231,SMP,3265,59.45198,0.57200,0.49035,10.40472,1.33796,1,0.85758,0.58016,11.38442,1.33796,1,0.01024,-0.00006,0.65795,0.00407,1,0.02710,-0.00230,0.61262,0.00438,1,0,0.00000,17,0
232,SMP,3266,59.46496,0.57214,0.49056,10.55241,1.33796,1,0.85751,0.58013,12.11570,1.33796,1,0.01024,-0.00006,0.65795,0.00412,1,0.02710,-0.00230,0.61262,0.00435,1,0,0.00000,17,0
233,SMP,3267,59.48962,0.57232,0.49016,10.58408,1.33796,1,0.85751,0.58013,12.11570,1.33796,1,0.01024,-0.00006,0.65795,0.00401,1,0.02710,-0.00230,0.61262,0.00435,1,0,0.00000,17,0
234,SMP,3268,59.50096,0.57255,0.48992,10.43497,1.33796,1,0.85785,0.57973,11.92216,1.33796,1,0.01024,-0.00006,0.65795,0.00404,1,0.02710,-0.00230,0.61262,0.00444,1,0,0.00000,17,0
235,SMP,3269,59.53216,0.57259,0.48981,10.52030,1.33796,1,0.85805,0.58001,11.56787,1.33796,1,0.01024,-0.00006,0.65795,0.00412,1,0.02710,-0.00230,0.61262,0.00446,1,0,0.00000,17,0
236,SMP,3270,59.53529,0.57286,0.48980,10.59889,1.33796,1,0.85805,0.58001,11.56787,1.33796,1,0.01024,-0.00006,0.65795,0.00409,1,0.02710,-0.00230,0.61262,0.00447,1,0,0.00000,17,0
237,SMP,3271,59.56407,0.57314,0.48958,10.40835,1.33796,1,0.85851,0.57961,11.94007,1.33796,1,0.01024,-0.00006,0.65795,0.00428,1,0.02710,-0.00230,0.61262,0.00433,1,0,0.00000,17,0
238,SMP,3272,59.57304,0.57309,0.48947,10.40199,1.33796,1,0.85852,0.57942,11.80600,1.33796,1,0.01024,-0.00006,0.65795,0.00424,1,0.02710,-0.00230,0.61262,0.00443,1,0,0.00000,17,0
239,SMP,3273,59.58842,0.57333,0.48930,10.84877,1.33796,1,0.85852,0.57942,11.80600,1.33796,1,0.01024,-0.00006,0.65795,0.00416,1,0.02710,-0.00230,0.61262,0.00443,1,0,0.00000,17,0
240,SMP,3274,59.60032,0.57355,0.48936,10.53382,1.33796,1,0.85881,0.57913,11.80094,1.33796,1,0.01024,-0.00006,0.65795,0.00410,1,0.02710,-0.00230,0.61262,0.00446,1,0,0.00000,17,0
241,SMP,3275,59.61383,0.57350,0.48934,10.43748,1.33796,1,0.85904,0.57951,11.81205,1.33796,1,0.01024,-0.00006,0.65795,0.00411,1,0.02710,-0.00230,0.61262,0.00462,1,0,0.00000,17,0
242,SMP,3276,59.62155,0.57383,0.48916,10.63118,1.33796,1,0.85904,0.57951,11.81205,1.33796,1,0.01024,-0.00006,0.65795,0.00426,1,0.02710,-0.00230,0.61262,0.00462,1,0,0.00000,17,0
243,SMP,3277,59.63091,0.57397,0.48953,10.70729,1.33796,1,0.85901,0.57982,12.29194,1.33796,1,0.01024,-0.00006,0.65795,0.00416,1,0.02710,-0.00230,0.61262,0.00437,1,0,0.00000,17,0
244,SMP,3278,59.63299,0.57413,0.48956,10.75944,1.33796,1,0.85947,0.57982,12.44512,1.33796,1,0.01024,-0.00006,0.65795,0.00412,1,0.02710,-0.00230,0.61262,0.00443,1,0,0.00000,17,0
245,SMP,3279,59.65117,0.57432,0.48975,10.71060,1.33796,1,0.85947,0.57982,12.44512,1.33796,1,0.01024,-0.00006,0.65795,0.00421,1,0.02710,-0.00230,0.61262,0.00444,1,0,0.00000,17,0
246,SMP,3280,59.66389,0.57447,0.48946,11.23066,1.33796,1,0.85975,0.58002,11.89483,1.33796,1,0.01024,-0.00006,0.65795,0.00415,1,0.02710,-0.00230,0.61262,0.00447,1,0,0.00000,17,0
247,SMP,3281,59.68018,0.57462,0.48992,11.40878,1.33796,1,0.85997,0.57971,12.17490,1.33796,1,0.01024,-0.00006,0.65795,0.00428,1,0.02710,-0.00230,0.61262,0.00457,1,0,0.00000,17,0
248,SMP,3282,59.70945,0.57472,0.48927,10.88346,1.33796,1,0.85997,0.57971,12.17490,1.33796,1,0.01024,-0.00006,0.65795,0.00428,1,0.02710,-0.00230,0.61262,0.00457,1,0,0.00000,17,0
249,SMP,3283,59.72712,0.57493,0.48913,11.21341,1.33796,1,0.86006,0.57941,12.12956,1.33796,1,0.01024,-0.00006,0.65795,0.00417,1,0.02710,-0.00230,0.61262,0.00446,1,0,0.00000,17,0
250,SMP,3284,59.73404,0.57487,0.48916,10.97852,1.33796,1,0.86006,0.57963,12.15711,1.33796,1,0.01024,-0.00006,0.65795,0.00444,1,0.02710,-0.00230,0.61262,0.00455,1,0,0.00000,17,0
251,SMP,3285,59.75314,0.57483,0.48918,10.89420,1.33796,1,0.86006,0.57963,12.15711,1.33796,1,0.01024,-0.00006,0.65795,0.00446,1,0.02710,-0.00230,0.61262,0.00455,1,0,0.00000,17,0
252,SMP,3286,59.76575,0.57433,0.48905,11.08710,1.33796,1,0.85971,0.57977,12.20967,1.33796,1,0.01024,-0.00006,0.65795,0.00436,1,0.02710,-0.00230,0.61262,0.00442,1,0,0.00000,17,0
253,SMP,3287,59.78096,0.57427,0.48904,11.35638,1.33796,1,0.85927,0.57934,12.54848,1.33796,1,0.01024,-0.00006,0.65795,0.00431,1,0.02710,-0.00230,0.61262,0.00453,1,0,0.00000,17,0
254,SMP,3288,59.79538,0.57256,0.48916,12.14232,1.28086,1,0.85904,0.57962,12.54405,1.22647,1,0.01024,-0.00006,0.65795,0.00410,1,0.02710,-0.00230,0.61262,0.00438,1,0,0.00000,17,0
255,SMP,3289,59.81167,0.56696,0.48837,12.75758,1.16937,1,0.85271,0.57838,14.28000,1.11497,1,0.01024,-0.00006,0.65795,0.00431,1,0.02710,-0.00230,0.61262,0.00450,1,0,0.00000,17,0
256,SMP,3290,59.82798,0.56397,0.48832,12.12139,1.05787,1,0.84943,0.57856,13.98932,1.00347,1,0.01024,-0.00006,0.65795,0.00406,1,0.02710,-0.00230,0.61262,0.00441,1,0,0.00000,17,0
257,SMP,3291,59.84475,0.56074,0.48841,12.48449,0.91782,1,0.84883,0.57872,14.13865,0.83623,1,0.00588,0.00019,0.49794,0.00407,1,0.02710,-0.00230,0.61262,0.00438,1,0,0.00000,17,0
258,SMP,3292,59.86095,0.55961,0.48839,11.77179,0.80768,1,0.84672,0.57835,13.27863,0.78048,1,0.00588,0.00019,0.49794,0.00418,1,0.02710,-0.00230,0.61262,0.00438,1,0,0.00000,17,0
259,SMP,3293,59.87987,0.55925,0.48890,12.08786,0.75193,1,0.84667,0.57841,13.41511,0.72473,1,0.00588,0.00019,0.49794,0.00413,1,0.02710,-0.00230,0.61262,0.00437,1,0,0.00000,17,0
260,SMP,3294,59.89422,0.55897,0.48877,12.33986,0.69990,1,0.84661,0.57844,13.58090,0.66944,1,0.00588,0.00019,0.51010,0.00403,1,0.02710,-0.00230,0.61262,0.00435,1,0,0.00000,17,0
261,SMP,3295,59.91015,0.55846,0.48868,12.10693,0.67317,1,0.84641,0.57854,13.57516,0.66990,1,0.00588,0.00019,0.51010,0.00419,1,0.02710,-0.00230,0.61262,0.00443,1,0,0.00000,17,0
262,SMP,3296,59.92675,0.55834,0.48886,11.96506,0.67363,1,0.84604,0.57808,13.24919,0.67036,1,0.00588,0.00019,0.51010,0.00409,1,0.02710,-0.00230,0.61262,0.00440,1,0,0.00000,17,0
263,SMP,3297,59.94722,0.55792,0.48900,12.12136,0.67409,1,0.84580,0.57841,13.73696,0.67409,1,0.00569,0.00014,0.50229,0.00411,1,0.02710,-0.00230,0.61262,0.00433,1,0,0.00000,17,0
264,SMP,3298,59.96036,0.55794,0.48899,12.13418,0.67409,1,0.84571,0.57812,13.78394,0.67735,1,0.00569,0.00014,0.50229,0.00413,1,0.02710,-0.00230,0.61262,0.00432,1,0,0.00000,17,0
265,SMP,3299,59.98237,0.55776,0.48919,11.90283,0.67735,1,0.84586,0.57811,13.44273,0.68061,1,0.00569,0.00014,0.50229,0.00416,1,0.02710,-0.00230,0.61262,0.00431,1,0,0.00000,17,0
266,SMP,3300,59.99542,0.55731,0.48948,11.98584,0.68468,1,0.84563,0.57812,13.58777,0.68794,1,0.00577,0.00014,0.51316,0.00409,1,0.02710,-0.00230,0.61262,0.00432,1,0,0.00000,17,0
267,SMP,3301,60.00923,0.55735,0.48925,11.97625,0.69200,1,0.84572,0.57781,12.97362,0.69200,1,0.00577,0.00014,0.51316,0.00403,1,0.02710,-0.00230,0.61262,0.00426,1,0,0.00000,17,0
268,SMP,3302,60.02789,0.55737,0.48929,11.93300,0.69606,1,0.84544,0.57785,13.55979,0.69606,1,0.00577,0.00014,0.51316,0.00406,1,0.02710,-0.00230,0.61262,0.00421,1,0,0.00000,17,0
269,SMP,3303,60.04183,0.55744,0.48925,11.82758,0.70458,1,0.84551,0.57784,13.78698,0.70131,1,0.00606,0.00025,0.53410,0.00404,1,0.02710,-0.00230,0.61262,0.00420,1,0,0.00000,17,0
270,SMP,3304,60.05806,0.55734,0.48894,11.84510,0.70576,1,0.84584,0.57787,13.11314,0.70250,1,0.00606,0.00025,0.53410,0.00400,1,0.02710,-0.00230,0.61262,0.00423,1,0,0.00000,17,0
271,SMP,3305,60.07444,0.55734,0.48894,11.84510,0.70695,1,0.84577,0.57756,13.32657,0.70368,1,0.00606,0.00025,0.53410,0.00400,1,0.02710,-0.00230,0.61262,0.00419,1,0,0.00000,17,0
272,SMP,3306,60.09095,0.55758,0.48909,11.59837,0.70368,1,0.84582,0.57740,13.35115,0.73728,1,0.00577,0.00024,0.51316,0.00400,1,0.02710,-0.00230,0.61262,0.00422,1,0,0.00000,17,0
273,SMP,3307,60.10731,0.55739,0.48987,11.18578,0.73283,1,0.84582,0.57740,13.35115,0.76969,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,0,0.00000,17,0
274,SMP,3308,60.12383,0.55739,0.48987,11.18578,0.76525,0,0.84582,0.57740,13.35115,0.80211,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,0,0.00000,17,0
275,SMP,3309,60.1402,0.55739,0.48987,11.18578,0.79766,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,0,0.00000,17,0
276,SMP,3310,60.15663,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
277,SMP,3311,60.17302,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
278,SMP,3312,60.18941,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
279,SMP,3313,60.20596,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
280,SMP,3314,60.242,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
281,SMP,3315,60.24517,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
282,SMP,3316,60.26905,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
283,SMP,3317,60.27786,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
284,SMP,3318,60.28854,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
285,SMP,3319,60.32655,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
286,SMP,3320,60.33418,0.55739,0.48987,11.18578,0.83452,0,0.84582,0.57740,13.35115,0.83452,0,0.00577,0.00024,0.51316,0.00366,1,0.02710,-0.00230,0.61262,0.00422,1,18,0.00000,17,BLINK 500
287,SMP,3321,60.3433,0.55709,0.49427,11.13002,0.84386,1,0.84582,0.57740,13.35115,0.84387,0,0.00623,-0.00010,0.54494,0.00373,1,0.02710,-0.00230,0.61262,0.00422,1,0,0.18667,18,0
288,SMP,3322,60.36687,0.55692,0.49394,11.00994,0.85321,1,0.84701,0.58161,11.89338,0.85321,1,0.00623,-0.00010,0.54494,0.00357,1,0.02710,-0.00230,0.61262,0.00367,1,0,0.00000,18,0
289,SMP,3323,60.37143,0.55692,0.49394,11.00994,0.86255,1,0.84694,0.58176,11.99814,0.86255,1,0.00623,-0.00010,0.54494,0.00357,1,0.02710,-0.00230,0.61262,0.00370,1,0,0.00000,18,0
290,SMP,3324,60.38694,0.55709,0.49394,11.31289,0.87190,1,0.84701,0.58172,11.86089,0.84184,1,0.00623,-0.00010,0.54494,0.00357,1,0.04612,-0.00792,0.50281,0.00372,1,0,0.00000,18,0
291,SMP,3325,60.41133,0.55712,0.49395,10.81651,0.84184,1,0.84716,0.58149,11.49711,0.81179,1,0.00623,-0.00010,0.54494,0.00357,1,0.04612,-0.00792,0.50281,0.00368,1,0,0.00000,18,0
292,SMP,3326,60.425,0.55692,0.49398,11.08736,0.81179,1,0.84702,0.58184,11.75812,0.78174,1,0.00623,-0.00010,0.54494,0.00359,1,0.04612,-0.00792,0.50281,0.00363,1,0,0.00000,18,0
293,SMP,3327,60.43903,0.55697,0.49407,10.99667,0.78174,1,0.84707,0.58162,11.80052,0.75169,1,0.00623,-0.00010,0.54494,0.00355,1,0.04612,-0.00801,0.50281,0.00368,1,0,0.00000,18,0
294,SMP,3328,60.45733,0.55707,0.49373,10.84023,0.75169,1,0.84719,0.58224,11.47573,0.75169,1,0.00623,-0.00010,0.54494,0.00358,1,0.04612,-0.00801,0.50281,0.00359,1,0,0.00000,18,0
295,SMP,3329,60.46869,0.55695,0.49403,10.98169,0.75169,1,0.84712,0.58227,11.74520,0.75169,1,0.00623,-0.00010,0.54494,0.00356,1,0.04612,-0.00801,0.50281,0.00359,1,0,0.00000,18,0
296,SMP,3330,60.48533,0.55705,0.49464,10.90275,0.75169,1,0.84712,0.58227,11.74520,0.75556,1,0.00618,-0.00015,0.54089,0.00352,1,0.17923,-0.03195,1.99283,0.00359,0,0,0.00000,18,0
297,SMP,3331,60.50168,0.55699,0.49449,11.10311,0.75556,1,0.84713,0.58236,11.40002,0.75943,1,0.00618,-0.00015,0.54089,0.00345,1,0.17923,-0.03195,1.99283,0.00360,0,0,0.00000,18,0
298,SMP,3332,60.51814,0.55721,0.49450,10.48480,0.75943,1,0.84711,0.58252,11.48451,0.76330,1,0.00618,-0.00015,0.54089,0.00353,1,0.17923,-0.03195,1.99283,0.00365,0,0,0.00000,18,0
299,SMP,3333,60.54043,0.55721,0.49458,10.52662,0.76330,1,0.84707,0.58280,11.48097,0.76717,1,0.00618,-0.00015,0.54089,0.00349,1,0.17923,-0.03195,1.99283,0.00374,0,0,0.00000,18,0
300,SMP,3334,60.55103,0.55680,0.49458,10.70234,0.76717,1,0.84691,0.58259,11.24924,0.76717,1,0.00618,-0.00015,0.54089,0.00345,1,0.17923,-0.03195,1.99283,0.00356,0,0,0.00000,18,0
301,SMP,3335,60.56739,0.55648,0.49443,10.59833,0.76717,1,0.84664,0.58298,11.99858,0.76717,1,0.00618,-0.00015,0.54089,0.00355,1,0.17923,-0.03195,1.99283,0.00369,0,0,0.00000,18,0
302,SMP,3336,60.58422,0.55622,0.49504,10.65357,0.77258,1,0.84629,0.58314,11.30885,0.76190,1,0.00634,-0.00021,0.55939,0.00348,1,0.04454,-0.00780,0.48659,0.00376,1,0,0.00000,18,0
303,SMP,3337,60.60028,0.55619,0.49497,10.64372,0.76731,1,0.84624,0.58333,11.38806,0.75663,1,0.00634,-0.00021,0.55939,0.00350,1,0.04454,-0.00780,0.48659,0.00367,1,0,0.00000,18,0
304,SMP,3338,60.6167,0.55619,0.49497,10.64372,0.76204,1,0.84619,0.58313,11.49793,0.75135,1,0.00634,-0.00021,0.55939,0.00351,1,0.04454,-0.00780,0.48659,0.00357,1,0,0.00000,18,0
305,SMP,3339,60.64029,0.55619,0.49497,10.64372,0.75676,1,0.84605,0.58308,11.85989,0.74608,1,0.00634,-0.00021,0.55939,0.00351,1,0.04454,-0.00780,0.48659,0.00351,1,0,0.00000,18,0
306,SMP,3340,60.65398,0.55613,0.49522,10.54181,0.74608,1,0.84620,0.58300,11.51784,0.74608,1,0.00634,-0.00021,0.55939,0.00343,1,0.04454,-0.00780,0.48659,0.00353,1,0,0.00000,18,0
307,SMP,3341,60.66791,0.55597,0.49507,10.21680,0.74608,1,0.84628,0.58289,11.39020,0.74608,1,0.00634,-0.00021,0.55939,0.00353,1,0.04454,-0.00780,0.48659,0.00368,1,0,0.00000,18,0
308,SMP,3342,60.68418,0.55598,0.49511,10.22588,0.74608,1,0.84628,0.58289,11.39020,0.74608,1,0.00634,-0.00021,0.55939,0.00354,1,0.04454,-0.00780,0.48659,0.00368,1,0,0.00000,18,0
309,SMP,3343,60.69881,0.55621,0.49493,10.70355,0.74608,1,0.84641,0.58333,11.23757,0.74608,1,0.00634,-0.00021,0.55939,0.00348,1,0.04454,-0.00780,0.48659,0.00357,1,0,0.00000,18,0
310,SMP,3344,60.71515,0.55621,0.49493,10.70355,0.74608,1,0.84658,0.58389,11.48534,0.74608,1,0.00634,-0.00021,0.55939,0.00347,1,0.04454,-0.00780,0.48659,0.00360,1,0,0.00000,18,0
311,SMP,3345,60.73777,0.55640,0.49511,10.44426,0.74067,1,0.84658,0.58389,11.48534,0.74067,1,0.00618,-0.00025,0.54089,0.00347,1,0.04417,-0.00778,0.48255,0.00361,1,0,0.00000,18,0
312,SMP,3346,60.74802,0.55655,0.49518,10.43267,0.73526,1,0.84658,0.58389,11.48534,0.73526,1,0.00618,-0.00025,0.54089,0.00335,1,0.04417,-0.00778,0.48255,0.00361,1,0,0.00000,18,0
313,SMP,3347,60.76455,0.55655,0.49518,10.43267,0.72985,1,0.84657,0.58390,11.55701,0.72985,1,0.00618,-0.00025,0.54089,0.00335,1,0.04417,-0.00778,0.48255,0.00355,1,0,0.00000,18,0
314,SMP,3348,60.78432,0.55655,0.49518,10.43267,0.72444,1,0.84663,0.58402,11.56490,0.72444,1,0.00623,-0.00031,0.54494,0.00335,1,0.04417,-0.00787,0.48255,0.00351,1,0,0.00000,18,0
315,SMP,3349,60.79936,0.55636,0.49558,10.43472,0.72444,1,0.84672,0.58456,11.28029,0.72444,1,0.00623,-0.00031,0.54494,0.00333,1,0.04417,-0.00787,0.48255,0.00356,1,0,0.00000,18,0
316,SMP,3350,60.81378,0.55621,0.49563,10.10014,0.72444,1,0.84659,0.58440,11.40285,0.72444,1,0.00623,-0.00031,0.54494,0.00335,1,0.04417,-0.00787,0.48255,0.00358,1,0,0.00000,18,0
317,SMP,3351,60.83015,0.55607,0.49594,10.25126,0.72985,1,0.84644,0.58451,11.07847,0.72684,1,0.00634,-0.00031,0.55939,0.00334,1,0.04307,-0.00773,0.47098,0.00361,1,0,0.00000,18,0
318,SMP,3352,60.84703,0.55591,0.49671,9.94894,0.73225,1,0.84609,0.58495,11.31346,0.72924,1,0.00634,-0.00031,0.55939,0.00354,1,0.04307,-0.00773,0.47098,0.00352,1,0,0.00000,18,0
319,SMP,3353,60.86315,0.55548,0.49660,9.99042,0.73465,1,0.84582,0.58513,11.39115,0.73163,1,0.00634,-0.00031,0.55939,0.00342,1,0.04307,-0.00773,0.47098,0.00352,1,0,0.00000,18,0
320,SMP,3354,60.87959,0.55513,0.49740,10.60150,0.73704,1,0.84580,0.58511,11.33379,0.74773,1,0.00612,-0.00047,0.55820,0.00335,1,0.17987,-0.03307,2.00397,0.00353,0,0,0.00000,18,0
321,SMP,3355,60.89597,0.55474,0.49757,10.12523,0.74773,1,0.84574,0.58580,11.42645,0.76142,1,0.00612,-0.00047,0.55820,0.00332,1,0.17987,-0.03307,2.00397,0.00342,0,0,0.00000,18,0
322,SMP,3356,60.91443,0.55440,0.49811,9.86420,0.76142,1,0.84523,0.58624,11.53466,0.77511,1,0.00612,-0.00047,0.55820,0.00332,1,0.17987,-0.03307,2.00397,0.00345,0,0,0.00000,18,0
323,SMP,3357,60.92883,0.55347,0.49857,10.45297,0.77511,1,0.84527,0.58630,11.56878,0.78881,1,0.00593,-0.00063,0.56017,0.00329,1,0.17853,-0.03326,1.99340,0.00347,0,0,0.00000,18,0
324,SMP,3358,60.94844,0.55293,0.49915,9.79373,0.78881,1,0.84479,0.58655,11.35014,0.78881,1,0.00593,-0.00063,0.56017,0.00330,1,0.17853,-0.03326,1.99340,0.00346,0,0,0.00000,18,0
325,SMP,3359,60.96232,0.55267,0.49903,9.76950,0.78881,1,0.84477,0.58661,11.33495,0.78881,1,0.00593,-0.00063,0.56017,0.00332,1,0.17853,-0.03326,1.99340,0.00349,0,0,0.00000,18,0
326,SMP,3360,60.97813,0.55197,0.49954,10.22938,0.79482,1,0.84447,0.58688,11.31938,0.79482,1,0.00584,-0.00070,0.57669,0.00327,1,0.17784,-0.03339,1.98995,0.00345,0,0,0.00000,18,0
327,SMP,3361,60.99458,0.55136,0.49976,10.16319,0.80083,1,0.84411,0.58659,11.17546,0.80083,1,0.00584,-0.00070,0.57669,0.00318,1,0.17784,-0.03339,1.98995,0.00354,0,0,0.00000,18,0
328,SMP,3362,61.01297,0.55129,0.49946,9.91042,0.80684,1,0.84413,0.58659,11.25957,0.80684,1,0.00584,-0.00070,0.57669,0.00341,1,0.17784,-0.03339,1.98995,0.00350,0,0,0.00000,18,0
329,SMP,3363,61.03272,0.55086,0.49984,10.23737,0.80684,1,0.84408,0.58658,11.34988,0.80684,1,0.00554,-0.00069,0.56269,0.00331,1,0.17735,-0.03337,1.98860,0.00348,0,0,0.00000,18,0
330,SMP,3364,61.06719,0.55071,0.49967,10.10240,0.80083,1,0.84407,0.58639,11.44957,0.80083,1,0.00554,-0.00069,0.56269,0.00326,1,0.17735,-0.03337,1.98860,0.00340,0,0,0.00000,18,0
331,SMP,3365,61.0854,0.55064,0.49954,10.22938,0.79482,1,0.84408,0.58646,11.44321,0.79482,1,0.00554,-0.00069,0.56269,0.00326,1,0.17735,-0.03337,1.98860,0.00342,0,0,0.00000,18,0
332,SMP,3366,61.10149,0.55076,0.49965,9.98860,0.78881,1,0.84425,0.58613,11.13311,0.78881,1,0.00554,-0.00069,0.56269,0.00328,1,0.17735,-0.03337,1.98860,0.00340,0,0,0.00000,18,0
333,SMP,3367,61.12011,0.55114,0.49948,10.60150,0.78881,1,0.84427,0.58616,11.13170,0.78881,1,0.00554,-0.00069,0.56269,0.00333,1,0.17735,-0.03337,1.98860,0.00339,0,0,0.00000,18,0
334,SMP,3368,61.14508,0.55110,0.49935,10.22922,0.78881,1,0.84427,0.58592,11.12103,0.78139,1,0.00550,-0.00073,0.55904,0.00333,1,0.04511,-0.00824,0.49636,0.00345,1,0,0.00000,18,0
335,SMP,3369,61.16428,0.55105,0.49989,10.01156,0.78139,1,0.84429,0.58701,11.74015,0.77397,1,0.00550,-0.00073,0.55904,0.00328,1,0.04511,-0.00824,0.49636,0.00341,1,0,0.00000,18,0
336,SMP,3370,61.18319,0.55086,0.50051,10.24255,0.77397,1,0.84445,0.58705,11.40953,0.76656,1,0.00539,-0.00073,0.55812,0.00330,1,0.04511,-0.00828,0.49636,0.00341,1,0,0.00000,18,0
337,SMP,3371,61.19212,0.55071,0.50073,9.84941,0.76656,1,0.84441,0.58700,11.44253,0.75914,1,0.00539,-0.00073,0.55812,0.00339,1,0.04511,-0.00828,0.49636,0.00342,1,0,0.00000,18,0
338,SMP,3372,61.21243,0.55056,0.50046,9.75008,0.75914,1,0.84432,0.58781,11.36512,0.75914,1,0.00539,-0.00073,0.55812,0.00331,1,0.04511,-0.00828,0.49636,0.00350,1,0,0.00000,18,0
