DATATYPE	CNT	 TIME	 LPCX	 LPCY	 LPD	 LPS	 LPV	 RPCX	 RPCY	 RPD	 RPS	 RPV	 LEYEX	 LEYEY	 LEYEZ	 LPUPILD	 LPUPILV	 REYEX	 REYEY	 REYEZ	 RPUPILD	 RPUPILV	 BKID	 BKDUR	 BKPMIN	 USER	
SMP	1305519	21555.41602	0.63365	0.12828	12.96252	1.10924	1	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00352	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305520	21555.42969	0.28886	0.14386	12.90887	1.09945	1	0.63374	0.12814	13.12304	1.10877	1	-0.03727	0.03912	0.63217	0.00360	1	0.02454	0.04234	0.65446	0.00353	1	0	0.00000	38	CLIENT2_READY	
SMP	1305521	21555.45117	0.28900	0.14352	13.10417	1.09899	1	0.63360	0.12787	13.23528	1.10831	1	-0.03727	0.03912	0.63217	0.00349	1	0.02454	0.04234	0.65446	0.00359	1	0	0.00000	38	CLIENT2_READY	
SMP	1305522	21555.46289	0.28953	0.14237	13.18411	1.09852	1	0.63388	0.12661	13.81118	1.10785	1	-0.03727	0.03912	0.63217	0.00343	1	0.02454	0.04234	0.65446	0.00351	1	0	0.00000	38	CLIENT2_READY	
SMP	1305523	21555.65430	0.29109	0.13995	12.98447	1.10785	1	0.63492	0.12473	13.55169	1.11717	1	-0.03758	0.04006	0.64264	0.00371	1	0.02454	0.04270	0.65446	0.00406	1	0	0.00000	37	CLIENT2_READY	
MSG	2	21555.7088	45
SMP	1305524	21555.71680	0.29145	0.13898	13.38912	1.12696	1	0.63524	0.12375	13.07981	1.12696	1	-0.03758	0.04006	0.64264	0.00400	1	0.02454	0.04270	0.65446	0.00381	1	0	0.00000	37	45	
SMP	1305525	21555.72266	0.29150	0.13904	13.38318	1.13675	1	0.63528	0.12379	13.15899	1.13675	1	-0.03758	0.04006	0.64264	0.00403	1	0.02454	0.04270	0.65446	0.00376	1	0	0.00000	37	45	
SMP	1305526	21555.72656	0.29155	0.13925	13.33053	1.14654	1	0.63589	0.12341	12.56609	1.13721	1	-0.03758	0.04006	0.64264	0.00384	1	0.02356	0.04069	0.62367	0.00396	1	0	0.00000	37	45	
SMP	1305527	21555.73633	0.29167	0.13947	13.37224	1.13721	1	0.63587	0.12338	12.65187	1.12789	1	-0.03758	0.04006	0.64264	0.00391	1	0.02356	0.04069	0.62367	0.00393	1	0	0.00000	37	45	
MSG	3	21555.74	44
SMP	1305528	21555.74805	0.29192	0.13941	13.47291	1.12789	1	0.63557	0.12373	12.85727	1.11856	1	-0.03758	0.04006	0.64264	0.00388	1	0.02356	0.04069	0.62367	0.00408	1	0	0.00000	37	44	
SMP	1305529	21555.76172	0.29243	0.13968	13.45457	1.11856	1	0.63646	0.12439	13.10224	1.11856	1	-0.17773	0.19390	3.11490	0.00392	0	0.02423	0.04157	0.63991	0.00391	1	0	0.00000	37	44	
SMP	1305530	21555.76758	0.29258	0.13985	13.39467	1.11856	1	0.63627	0.12503	13.63560	1.12789	1	-0.17773	0.19390	3.11490	0.00377	0	0.02423	0.04157	0.63991	0.00401	1	0	0.00000	37	44	
SMP	1305531	21555.77539	0.29262	0.13970	13.48931	1.12789	1	0.63628	0.12502	13.61413	1.13721	1	-0.17773	0.19390	3.11490	0.00372	0	0.02423	0.04157	0.63991	0.00397	1	0	0.00000	37	44	
SMP	1305532	21555.79688	0.29330	0.13933	13.83753	1.12743	1	0.63821	0.12470	12.76341	1.12743	1	-0.03666	0.03953	0.63402	0.00380	1	0.02417	0.04070	0.62737	0.00397	1	0	0.00000	37	44	
SMP	1305533	21555.80469	0.29392	0.13941	13.10608	1.11764	1	0.63774	0.12539	13.23830	1.10831	1	-0.03666	0.03953	0.63402	0.00375	1	0.02417	0.04070	0.62737	0.00400	1	0	0.00000	37	44	
SMP	1305534	21555.81641	0.29385	0.13956	13.03097	1.09852	1	0.63765	0.12556	13.24949	1.08920	1	-0.03666	0.03953	0.63402	0.00377	1	0.02417	0.04070	0.62737	0.00398	1	0	0.00000	37	44	
SMP	1305535	21555.81836	0.29393	0.14026	13.14395	1.07941	1	0.63797	0.12594	12.84670	1.07941	1	-0.03666	0.03941	0.63402	0.00378	1	0.02516	0.04228	0.65169	0.00377	1	0	0.00000	37	44	
