,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,EEG,task
132,0.27754,0.17463,12.29980,1.09867,1,0.61877,0.16660,13.81619,1.08935,1,-0.17787,0.16455,2.91569,0.00360,0,0.02063,0.03595,0.62345,0.00349,1,0,0.00000,32,44,happy
133,0.27735,0.17461,12.37810,1.08935,1,0.61926,0.16697,13.63801,1.08935,1,-0.03958,0.03596,0.63608,0.00354,1,0.02149,0.03720,0.64407,0.00354,1,0,0.00000,32,44,happy
134,0.27742,0.17397,12.32777,1.09914,1,0.61915,0.16644,13.39101,1.10846,1,-0.03958,0.03596,0.63608,0.00337,1,0.02149,0.03720,0.64407,0.00369,1,0,0.00000,32,44,happy
135,0.27765,0.17371,12.47874,1.11825,1,0.61899,0.16687,13.30487,1.12758,1,-0.03958,0.03596,0.63608,0.00338,1,0.02149,0.03720,0.64407,0.00365,1,0,0.00000,32,44,happy
136,0.27766,0.17335,12.50901,1.13736,1,0.61902,0.16676,13.31608,1.14669,1,-0.03958,0.03596,0.63608,0.00339,1,0.02149,0.03720,0.64407,0.00368,1,0,0.00000,32,44,happy
137,0.27785,0.17342,12.17729,1.14669,1,0.61917,0.16690,13.46858,1.14669,1,-0.03958,0.03596,0.63608,0.00338,1,0.02149,0.03720,0.64407,0.00361,1,0,0.00000,32,44,happy
138,0.27793,0.17357,12.09358,1.14669,1,0.61916,0.16675,13.52952,1.14669,1,-0.03958,0.03596,0.63608,0.00345,1,0.02149,0.03720,0.64407,0.00360,1,0,0.00000,32,44,happy
139,0.27828,0.17351,12.04007,1.15798,1,0.61922,0.16664,13.28063,1.15798,1,-0.04135,0.03768,0.66544,0.00344,1,0.02179,0.03766,0.65310,0.00368,1,0,0.00000,32,44,happy
140,0.27845,0.17347,12.32534,1.16928,1,0.61948,0.16562,13.17603,1.16928,1,-0.04135,0.03768,0.66544,0.00343,1,0.02179,0.03766,0.65310,0.00382,1,0,0.00000,32,44,happy
141,0.27841,0.17343,12.32840,1.18057,1,0.61946,0.16710,13.43095,1.18057,1,-0.04135,0.03768,0.66544,0.00343,1,0.02179,0.03766,0.65310,0.00372,1,0,0.00000,32,44,happy
142,0.27848,0.17349,12.29645,1.17078,1,0.61973,0.16673,13.20911,1.18154,1,-0.17428,0.16254,2.87525,0.00343,0,0.02240,0.03854,0.66959,0.00362,1,0,0.00000,32,44,happy
143,0.27870,0.17401,12.11318,1.16046,1,0.61992,0.16893,12.81536,1.17122,1,-0.17428,0.16254,2.87525,0.00362,0,0.02240,0.03854,0.66959,0.00365,1,0,0.00000,32,44,happy
144,0.27978,0.17475,11.90572,1.15014,1,0.62050,0.16863,13.23471,1.16090,1,-0.17428,0.16254,2.87525,0.00352,0,0.02240,0.03854,0.66959,0.00394,1,0,0.00000,32,44,happy
145,0.28141,0.17796,11.98745,1.14960,1,0.62229,0.17178,12.98728,1.14960,1,-0.03988,0.03636,0.64856,0.00323,1,0.02153,0.03650,0.63818,0.00345,1,0,0.00000,32,44,happy
146,0.28158,0.17833,11.99612,1.15939,1,0.62240,0.17203,12.86512,1.14863,1,-0.03988,0.03636,0.64856,0.00329,1,0.02153,0.03650,0.63818,0.00347,1,0,0.00000,32,44,happy
147,0.28166,0.17814,12.51032,1.15842,1,0.62247,0.17193,12.86726,1.14766,1,-0.03988,0.03636,0.64856,0.00320,1,0.02153,0.03650,0.63818,0.00345,1,0,0.00000,32,44,happy
148,0.28125,0.17820,12.26979,1.15745,1,0.62252,0.17189,12.56133,1.13736,1,-0.03988,0.03636,0.64856,0.00322,1,0.02117,0.03578,0.62563,0.00345,1,0,0.00000,32,44,happy
149,0.28123,0.17816,12.06011,1.13736,1,0.62256,0.17191,12.55995,1.12804,1,-0.03988,0.03636,0.64856,0.00323,1,0.02117,0.03578,0.62563,0.00342,1,0,0.00000,32,44,happy
150,0.28115,0.17824,12.24972,1.12804,1,0.62257,0.17184,12.77414,1.11871,1,-0.03988,0.03636,0.64856,0.00327,1,0.02117,0.03578,0.62563,0.00344,1,0,0.00000,32,44,happy
151,0.28127,0.17799,12.38694,1.11871,1,0.62214,0.17198,12.96468,1.10939,1,-0.04096,0.03729,0.66622,0.00335,1,0.02155,0.03649,0.63708,0.00360,1,0,0.00000,32,44,happy
152,0.28127,0.17798,12.43066,1.10939,1,0.62236,0.17191,12.92004,1.10939,1,-0.04096,0.03729,0.66622,0.00329,1,0.02155,0.03649,0.63708,0.00347,1,0,0.00000,32,44,happy
153,0.28129,0.17811,12.51615,1.10939,1,0.62235,0.17203,12.86825,1.10939,1,-0.04096,0.03729,0.66622,0.00324,1,0.02155,0.03649,0.63708,0.00349,1,0,0.00000,32,44,happy
154,0.28127,0.17788,12.16531,1.10939,1,0.62247,0.17155,12.82039,1.11871,1,-0.03988,0.03636,0.64856,0.00329,1,0.02155,0.03649,0.63708,0.00358,1,0,0.00000,32,44,happy
155,0.28135,0.17744,11.97669,1.11871,1,0.62243,0.17175,12.77831,1.12804,1,-0.03988,0.03636,0.64856,0.00321,1,0.02155,0.03649,0.63708,0.00352,1,0,0.00000,32,44,happy
156,0.28181,0.17695,12.57023,1.12804,1,0.62256,0.17130,12.82370,1.13736,1,-0.03988,0.03636,0.64856,0.00316,1,0.02155,0.03649,0.63708,0.00352,1,0,0.00000,32,44,happy
157,0.28244,0.17651,12.54145,1.13736,1,0.62337,0.17134,12.79389,1.14669,1,0.00000,0.00000,0.00000,0.00325,0,0.02202,0.03710,0.64555,0.00353,1,0,0.00000,32,44,happy
158,0.28249,0.17618,12.33664,1.14669,1,0.62336,0.17062,12.96305,1.14669,1,0.00000,0.00000,0.00000,0.00330,0,0.02202,0.03710,0.64555,0.00370,1,0,0.00000,32,44,happy
159,0.28280,0.17621,12.26430,1.14669,1,0.62415,0.17089,13.66452,1.14669,1,0.00000,0.00000,0.00000,0.00320,0,0.02202,0.03710,0.64555,0.00343,1,0,0.00000,32,44,happy
160,0.28757,0.17579,12.12318,1.15798,1,0.62777,0.17148,12.87115,1.15798,1,-0.04061,0.03821,0.67595,0.00328,1,0.02301,0.03779,0.65657,0.00391,1,0,0.00000,32,44,happy
161,0.29013,0.17530,12.39093,1.16928,1,0.63054,0.17073,12.21614,1.16928,1,-0.04061,0.03821,0.67595,0.00352,1,0.02301,0.03779,0.65657,0.00404,1,0,0.00000,32,44,happy
162,0.29041,0.17494,11.68652,1.18057,1,0.63018,0.17043,12.33588,1.18057,1,-0.04061,0.03821,0.67595,0.00374,1,0.02301,0.03779,0.65657,0.00409,1,0,0.00000,32,44,happy
163,0.29549,0.17514,12.81154,1.19186,1,0.63510,0.17167,11.90109,1.18254,1,-0.03947,0.03816,0.67387,0.00350,1,0.02256,0.03575,0.62213,0.00399,1,0,0.00000,32,44,happy
164,0.29633,0.17419,12.62438,1.18254,1,0.63636,0.17108,12.31533,1.17321,1,-0.03947,0.03816,0.67387,0.00357,1,0.02256,0.03575,0.62213,0.00403,1,0,0.00000,32,44,happy
165,0.29659,0.17495,13.25188,1.17321,1,0.63733,0.17137,12.62618,1.16389,1,-0.03947,0.03816,0.67387,0.00340,1,0.02256,0.03575,0.62213,0.00392,1,0,0.00000,32,44,happy
166,0.29878,0.17420,12.19618,1.14281,1,0.63852,0.17156,12.49170,1.13348,1,-0.03636,0.03584,0.63081,0.00370,1,0.02364,0.03627,0.63215,0.00379,1,0,0.00000,32,44,happy
167,0.29991,0.17467,12.99769,1.11240,1,0.63987,0.17150,11.98064,1.11240,1,-0.03636,0.03584,0.63081,0.00345,1,0.02364,0.03627,0.63215,0.00394,1,0,0.00000,32,44,happy
168,0.30141,0.17455,12.53882,1.10110,1,0.64158,0.17200,12.35022,1.11043,1,-0.03697,0.03710,0.65301,0.00368,1,0.02509,0.03745,0.65602,0.00377,1,0,0.00000,32,44,happy
169,0.30169,0.17383,11.26581,1.09913,1,0.64154,0.17239,12.27573,1.10846,1,-0.03656,0.03682,0.64803,0.00357,1,0.02522,0.03735,0.65316,0.00384,1,0,0.00000,32,44,happy
170,0.30051,0.17479,12.18901,1.11825,1,0.64009,0.17285,11.84287,1.12757,1,-0.03697,0.03710,0.65301,0.00334,1,0.02477,0.03693,0.64783,0.00357,1,0,0.00000,32,44,happy
171,0.29991,0.17483,11.19312,1.13736,1,0.63994,0.17386,11.80153,1.14669,1,-0.03697,0.03710,0.65301,0.00332,1,0.02477,0.03693,0.64783,0.00340,1,0,0.00000,32,44,happy
172,0.29992,0.17545,11.45880,1.14669,1,0.64008,0.17391,11.83186,1.14669,1,-0.03697,0.03710,0.65301,0.00316,1,0.02477,0.03693,0.64783,0.00337,1,0,0.00000,32,44,happy
173,0.30015,0.17500,11.31390,1.14669,1,0.64013,0.17395,11.68604,1.14669,1,-0.03697,0.03710,0.65301,0.00329,1,0.02477,0.03693,0.64783,0.00338,1,0,0.00000,32,44,happy
174,0.30019,0.17502,11.25675,1.14669,1,0.64007,0.17424,11.69668,1.15745,1,-0.03697,0.03686,0.65098,0.00329,1,0.02558,0.03804,0.66732,0.00347,1,0,0.00000,32,44,happy
175,0.29995,0.17512,11.27746,1.15745,1,0.63894,0.17443,12.09838,1.16821,1,-0.03697,0.03686,0.65098,0.00330,1,0.02558,0.03804,0.66732,0.00397,1,0,0.00000,32,44,happy
176,0.29872,0.17564,11.36125,1.16821,1,0.63831,0.17489,12.30787,1.16821,1,-0.03708,0.03696,0.65064,0.00318,1,0.02509,0.03733,0.65602,0.00380,1,0,0.00000,32,44,happy
177,0.29894,0.17518,11.12443,1.16821,1,0.63883,0.17504,12.14303,1.16821,1,-0.03708,0.03696,0.65064,0.00319,1,0.02509,0.03733,0.65602,0.00345,1,0,0.00000,32,44,happy
178,0.29893,0.17534,11.36108,1.16821,1,0.63893,0.17515,12.48509,1.15745,1,-0.03708,0.03696,0.65064,0.00315,1,0.02509,0.03733,0.65602,0.00342,1,0,0.00000,32,44,happy
179,0.29906,0.17553,11.33015,1.15745,1,0.63888,0.17491,12.06526,1.13736,1,-0.03696,0.03679,0.64867,0.00306,1,0.02411,0.03597,0.63211,0.00343,1,0,0.00000,32,44,happy
180,0.29885,0.17567,11.19550,1.13736,1,0.63816,0.17529,11.80760,1.12804,1,-0.03696,0.03679,0.64867,0.00309,1,0.02411,0.03597,0.63211,0.00369,1,0,0.00000,32,44,happy
181,0.29892,0.17565,11.31352,1.12804,1,0.63849,0.17534,11.92464,1.11871,1,-0.03696,0.03679,0.64867,0.00306,1,0.02411,0.03597,0.63211,0.00361,1,0,0.00000,32,44,happy
182,0.29815,0.17537,11.90189,1.11871,1,0.63846,0.17483,12.13953,1.12947,1,-0.03706,0.03671,0.64822,0.00320,1,0.02531,0.03794,0.66673,0.00374,1,0,0.00000,32,44,happy
183,0.29780,0.17532,11.47248,1.12947,1,0.63826,0.17441,11.56560,1.14956,1,-0.03706,0.03671,0.64822,0.00322,1,0.02531,0.03794,0.66673,0.00373,1,0,0.00000,32,44,happy
184,0.29785,0.17496,11.17321,1.14956,1,0.63822,0.17426,11.51542,1.16964,1,-0.03706,0.03671,0.64822,0.00323,1,0.02531,0.03794,0.66673,0.00372,1,0,0.00000,32,44,happy
185,0.29756,0.17542,11.58626,1.16964,1,0.63739,0.17382,11.70183,1.17897,1,-0.03707,0.03666,0.64632,0.00301,1,0.02445,0.03686,0.64569,0.00371,1,0,0.00000,32,44,happy
186,0.29750,0.17551,11.46352,1.17897,1,0.63718,0.17350,11.43464,1.16821,1,-0.03707,0.03666,0.64632,0.00312,1,0.02445,0.03686,0.64569,0.00386,1,0,0.00000,32,44,happy
187,0.29706,0.17546,11.75672,1.16821,1,0.63688,0.17337,10.90384,1.15745,1,-0.03707,0.03666,0.64632,0.00310,1,0.02445,0.03686,0.64569,0.00400,1,0,0.00000,32,44,happy
188,0.29706,0.17534,11.82007,1.15745,1,0.63667,0.17335,11.66860,1.14669,1,-0.03707,0.03666,0.64632,0.00317,1,0.02445,0.03686,0.64569,0.00377,1,0,0.00000,32,44,happy
189,0.29725,0.17518,11.73518,1.14669,1,0.63679,0.17357,11.54245,1.14669,1,-0.03707,0.03666,0.64632,0.00315,1,0.02445,0.03686,0.64569,0.00381,1,0,0.00000,32,44,happy
190,0.29724,0.17524,11.76636,1.14669,1,0.63655,0.17351,11.44497,1.14669,1,-0.03707,0.03666,0.64632,0.00317,1,0.02445,0.03686,0.64569,0.00393,1,0,0.00000,32,44,happy
191,0.29749,0.17510,11.69887,1.14669,1,0.63714,0.17356,11.61903,1.14669,1,-0.03738,0.03702,0.65165,0.00310,1,0.02498,0.03773,0.65980,0.00360,1,0,0.00000,32,44,happy
192,0.29756,0.17485,11.33276,1.14669,1,0.63808,0.17324,11.68507,1.14669,1,-0.03738,0.03702,0.65165,0.00313,1,0.02498,0.03773,0.65980,0.00340,1,0,0.00000,32,44,happy
193,0.29778,0.17460,11.55994,1.14669,1,0.63809,0.17330,11.70830,1.14669,1,-0.03738,0.03702,0.65165,0.00316,1,0.02498,0.03773,0.65980,0.00347,1,0,0.00000,32,44,happy
194,0.29832,0.17511,11.98708,1.14669,1,0.63846,0.17374,11.66503,1.13736,1,-0.03706,0.03671,0.64822,0.00321,1,0.02387,0.03579,0.62591,0.00350,1,0,0.00000,32,44,happy
195,0.29821,0.17505,11.70799,1.13736,1,0.63733,0.17358,11.16780,1.12804,1,-0.03706,0.03671,0.64822,0.00323,1,0.02387,0.03579,0.62591,0.00405,1,0,0.00000,31,44,happy
196,0.29824,0.17489,12.02372,1.12804,1,0.63836,0.17343,11.56446,1.11871,1,-0.03706,0.03671,0.64822,0.00315,1,0.02387,0.03579,0.62591,0.00384,1,0,0.00000,31,44,happy
197,0.29894,0.17472,11.48518,1.11871,1,0.63832,0.17343,11.34717,1.11871,1,-0.03708,0.03696,0.65064,0.00323,1,0.02448,0.03655,0.64014,0.00374,1,0,0.00000,31,44,happy
198,0.29895,0.17461,11.43842,1.11871,1,0.63881,0.17336,11.29714,1.12804,1,-0.03708,0.03696,0.65064,0.00324,1,0.02448,0.03655,0.64014,0.00366,1,0,0.00000,31,44,happy
199,0.29909,0.17443,11.30621,1.12804,1,0.63951,0.17338,11.44698,1.13736,1,-0.03708,0.03696,0.65064,0.00325,1,0.02448,0.03655,0.64014,0.00342,1,0,0.00000,31,44,happy
200,0.29901,0.17459,11.54607,1.13736,1,0.63975,0.17383,12.06330,1.15745,1,-0.03697,0.03698,0.65098,0.00323,1,0.02558,0.03810,0.66732,0.00335,1,0,0.00000,31,44,happy
201,0.29899,0.17461,11.60043,1.15745,1,0.63984,0.17356,11.49476,1.16821,1,-0.03697,0.03698,0.65098,0.00324,1,0.02558,0.03810,0.66732,0.00349,1,0,0.00000,31,44,happy
202,0.29906,0.17470,11.77376,1.16821,1,0.63979,0.17369,11.80248,1.17897,1,-0.03697,0.03698,0.65098,0.00323,1,0.02558,0.03810,0.66732,0.00346,1,0,0.00000,31,44,happy
203,0.29961,0.17473,12.39252,1.17897,1,0.64010,0.17401,12.05509,1.16964,1,-0.03697,0.03686,0.65098,0.00311,1,0.02417,0.03576,0.62737,0.00341,1,0,0.00000,31,44,happy
204,0.29941,0.17488,12.20279,1.16964,1,0.64007,0.17436,12.22560,1.14956,1,-0.03697,0.03686,0.65098,0.00325,1,0.02417,0.03576,0.62737,0.00333,1,0,0.00000,31,44,happy
205,0.29947,0.17515,11.86298,1.14956,1,0.64018,0.17371,11.92431,1.12947,1,-0.03697,0.03686,0.65098,0.00328,1,0.02417,0.03576,0.62737,0.00356,1,0,0.00000,31,44,happy
206,0.29947,0.17515,11.86298,1.12947,1,0.63999,0.17376,12.10713,1.10939,1,-0.03697,0.03686,0.65098,0.00328,1,0.02400,0.03557,0.62305,0.00346,1,0,0.00000,31,44,happy
207,0.29953,0.17514,12.00142,1.10939,1,0.63969,0.17415,11.81839,1.10939,1,-0.03697,0.03686,0.65098,0.00325,1,0.02400,0.03557,0.62305,0.00378,1,0,0.00000,31,44,happy
208,0.29949,0.17487,11.98857,1.10939,1,0.64014,0.17392,12.35664,1.10939,1,-0.03697,0.03686,0.65098,0.00323,1,0.02400,0.03557,0.62305,0.00351,1,0,0.00000,31,44,happy
209,0.29963,0.17497,12.24561,1.10939,1,0.63901,0.17384,11.31314,1.10939,1,-0.03697,0.03686,0.65098,0.00322,1,0.02417,0.03576,0.62737,0.00414,1,0,0.00000,31,44,happy
210,0.29964,0.17487,12.24112,1.10939,1,0.63901,0.17384,11.31314,1.10939,1,-0.03697,0.03686,0.65098,0.00316,1,0.02417,0.03576,0.62737,0.00414,1,0,0.00000,31,44,happy
211,0.29964,0.17487,12.24112,1.10939,1,0.63994,0.17347,11.73332,1.10939,1,-0.03697,0.03686,0.65098,0.00315,1,0.02417,0.03576,0.62737,0.00360,1,0,0.00000,31,44,happy
212,0.29946,0.17478,12.41169,1.10939,1,0.64003,0.17374,12.02295,1.10939,1,-0.03697,0.03698,0.65098,0.00320,1,0.02417,0.03588,0.62737,0.00353,1,0,0.00000,31,44,happy
213,0.29945,0.17448,12.25628,1.10939,1,0.64016,0.17408,12.28145,1.10939,1,-0.03697,0.03698,0.65098,0.00312,1,0.02417,0.03588,0.62737,0.00349,1,0,0.00000,31,44,happy
214,0.29945,0.17474,12.31915,1.10939,1,0.64013,0.17396,12.01507,1.10939,1,-0.03697,0.03698,0.65098,0.00321,1,0.02417,0.03588,0.62737,0.00353,1,0,0.00000,31,44,happy
215,0.29957,0.17448,12.44537,1.09960,1,0.64004,0.17389,12.05680,1.09960,1,-0.03543,0.03538,0.62272,0.00337,1,0.02417,0.03576,0.62737,0.00343,1,0,0.00000,31,44,happy
216,0.29948,0.17491,12.49764,1.08981,1,0.64003,0.17381,12.16535,1.08981,1,-0.03543,0.03538,0.62272,0.00320,1,0.02417,0.03576,0.62737,0.00342,1,0,0.00000,31,44,happy
217,0.29948,0.17442,11.89919,1.08002,1,0.64003,0.17381,12.16535,1.08002,1,-0.03543,0.03538,0.62272,0.00331,1,0.02417,0.03576,0.62737,0.00342,1,0,0.00000,31,44,happy
218,0.29873,0.17464,12.08547,1.08002,1,0.63990,0.17414,12.12682,1.08935,1,-0.03708,0.03696,0.65064,0.00316,1,0.02477,0.03681,0.64783,0.00333,1,0,0.00000,31,44,happy
219,0.29726,0.17512,11.86678,1.09913,1,0.63841,0.17448,12.18009,1.10846,1,-0.03708,0.03696,0.65064,0.00309,1,0.02477,0.03681,0.64783,0.00349,1,0,0.00000,31,44,happy
220,0.29725,0.17501,12.34016,1.11825,1,0.63809,0.17500,12.06785,1.12757,1,-0.03708,0.03696,0.65064,0.00311,1,0.02477,0.03681,0.64783,0.00346,1,0,0.00000,31,44,happy
221,0.29519,0.17485,12.61726,1.13736,1,0.63567,0.17450,11.91397,1.14669,1,-0.03763,0.03703,0.65398,0.00324,1,0.02468,0.03722,0.65508,0.00352,1,0,0.00000,31,44,happy
222,0.29515,0.17511,12.12975,1.14669,1,0.63547,0.17484,11.96517,1.14669,1,-0.03763,0.03703,0.65398,0.00329,1,0.02468,0.03722,0.65508,0.00340,1,0,0.00000,31,44,happy
223,0.29509,0.17549,12.36364,1.14669,1,0.63563,0.17485,12.20257,1.14669,1,-0.03763,0.03703,0.65398,0.00332,1,0.02468,0.03722,0.65508,0.00335,1,0,0.00000,31,44,happy
224,0.29446,0.17612,12.30819,1.14669,1,0.63512,0.17478,11.72592,1.14669,1,-0.03763,0.03703,0.65398,0.00332,1,0.02482,0.03736,0.65868,0.00334,1,0,0.00000,31,44,happy
225,0.29481,0.17583,12.28560,1.14669,1,0.63535,0.17495,12.03062,1.14669,1,-0.03763,0.03703,0.65398,0.00321,1,0.02482,0.03736,0.65868,0.00325,1,0,0.00000,31,44,happy
226,0.29468,0.17583,12.20955,1.14669,1,0.63525,0.17491,11.67422,1.14669,1,-0.03763,0.03703,0.65398,0.00328,1,0.02482,0.03736,0.65868,0.00329,1,0,0.00000,31,44,happy
227,0.29457,0.17601,12.12449,1.15798,1,0.63450,0.17517,11.87193,1.15798,1,-0.03887,0.03800,0.67220,0.00326,1,0.02454,0.03718,0.65446,0.00336,1,0,0.00000,31,44,happy
228,0.29397,0.17545,12.69334,1.16928,1,0.63437,0.17493,11.58699,1.16928,1,-0.03887,0.03800,0.67220,0.00330,1,0.02454,0.03718,0.65446,0.00338,1,0,0.00000,31,44,happy
229,0.29394,0.17585,12.59218,1.18057,1,0.63465,0.17498,11.92135,1.18057,1,-0.03887,0.03800,0.67220,0.00338,1,0.02454,0.03718,0.65446,0.00327,1,0,0.00000,31,44,happy
230,0.29315,0.17597,12.21630,1.18057,1,0.63380,0.17471,12.13268,1.18057,1,-0.17677,0.17658,3.11841,0.00323,0,0.02399,0.03673,0.64646,0.00331,1,0,0.00000,31,44,happy
231,0.29339,0.17559,12.33889,1.16928,1,0.63388,0.17467,11.91880,1.16928,1,-0.17677,0.17658,3.11841,0.00313,0,0.02399,0.03673,0.64646,0.00326,1,0,0.00000,31,44,happy
232,0.29323,0.17560,12.41652,1.15798,1,0.63373,0.17499,11.98290,1.15798,1,-0.17677,0.17658,3.11841,0.00317,0,0.02399,0.03673,0.64646,0.00326,1,0,0.00000,31,44,happy
233,0.29312,0.17498,12.29384,1.14669,1,0.63313,0.17488,12.53460,1.14669,1,-0.17519,0.17477,3.08127,0.00311,0,0.02422,0.03726,0.65584,0.00323,1,0,0.00000,31,44,happy
234,0.29302,0.17491,12.32867,1.14669,1,0.63328,0.17421,12.29814,1.14669,1,-0.17519,0.17477,3.08127,0.00306,0,0.02422,0.03726,0.65584,0.00340,1,0,0.00000,31,44,happy
235,0.29304,0.17480,12.19204,1.14669,1,0.63334,0.17387,12.38706,1.14669,1,-0.17519,0.17477,3.08127,0.00326,0,0.02422,0.03726,0.65584,0.00328,1,0,0.00000,31,44,happy
236,0.29215,0.17469,12.49122,1.14669,1,0.63232,0.17390,12.22558,1.14669,1,-0.17773,0.17697,3.11491,0.00315,0,0.02405,0.03737,0.65451,0.00325,1,0,0.00000,31,45,happy
237,0.29204,0.17468,12.20808,1.14669,1,0.63208,0.17342,11.89524,1.14669,1,-0.17773,0.17697,3.11491,0.00318,0,0.02405,0.03737,0.65451,0.00328,1,0,0.00000,31,45,happy
238,0.29200,0.17432,12.27969,1.14669,1,0.63175,0.17303,11.17659,1.14669,1,-0.17773,0.17697,3.11491,0.00325,0,0.02405,0.03737,0.65451,0.00344,1,0,0.00000,31,45,happy
239,0.29187,0.17373,11.72188,1.15798,1,0.63147,0.17321,12.56815,1.15798,1,-0.03929,0.03823,0.67064,0.00341,1,0.02391,0.03740,0.65402,0.00317,1,0,0.00000,31,44,happy
240,0.29142,0.17401,11.28544,1.16928,1,0.63115,0.17262,11.65347,1.16928,1,-0.03929,0.03823,0.67064,0.00331,1,0.02391,0.03740,0.65402,0.00342,1,0,0.00000,31,44,happy
241,0.29142,0.17366,11.31457,1.18057,1,0.63128,0.17232,11.54878,1.18057,1,-0.03929,0.03823,0.67064,0.00345,1,0.02391,0.03740,0.65402,0.00329,1,0,0.00000,31,44,happy
242,0.29104,0.17328,11.73839,1.18057,1,0.63050,0.17246,12.37454,1.19133,1,-0.03765,0.03664,0.64167,0.00316,1,0.02431,0.03833,0.67027,0.00343,1,0,0.00000,31,44,happy
243,0.29070,0.17297,11.70854,1.18004,1,0.63057,0.17179,12.10951,1.19080,1,-0.03765,0.03664,0.64167,0.00312,1,0.02431,0.03833,0.67027,0.00336,1,0,0.00000,31,44,happy
244,0.29071,0.17285,12.00277,1.17950,1,0.63001,0.17112,11.21208,1.19026,1,-0.03765,0.03664,0.64167,0.00301,1,0.02431,0.03833,0.67027,0.00324,1,0,0.00000,31,44,happy
245,0.29000,0.17221,12.02401,1.17897,1,0.62801,0.17014,12.71718,1.17897,1,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00379,1,0,0.00000,31,45,happy
246,0.29000,0.17221,12.02401,1.17897,0,0.62622,0.16654,9.46391,1.16821,1,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,45,happy
247,0.29000,0.17221,12.02401,1.16821,0,0.62622,0.16654,9.46391,1.15745,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,44,happy
248,0.29000,0.17221,12.02401,1.15745,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,44,happy
249,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,44,happy
250,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,44,happy
251,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,44,happy
252,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,0,0.00000,31,45,happy
253,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
254,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
255,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
256,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
257,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
258,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
259,0.29000,0.17221,12.02401,1.14669,0,0.62622,0.16654,9.46391,1.14669,0,-0.03791,0.03696,0.64205,0.00319,1,0.02336,0.03780,0.65248,0.00306,1,1,0.00000,31,44,happy
260,0.28701,0.16539,10.79519,1.14669,1,0.62581,0.16345,11.46400,1.14669,1,-0.03791,0.03696,0.64205,0.00342,1,0.02336,0.03780,0.65248,0.00354,1,0,0.10916,32,44,happy
261,0.28663,0.16583,10.66398,1.15798,1,0.62575,0.16342,11.61893,1.15798,1,-0.04059,0.03946,0.67777,0.00328,1,0.02288,0.03810,0.64925,0.00368,1,0,0.00000,32,44,happy
262,0.28622,0.16592,10.96597,1.16927,1,0.62522,0.16319,11.39380,1.16927,1,-0.04059,0.03946,0.67777,0.00339,1,0.02288,0.03810,0.64925,0.00357,1,0,0.00000,32,44,happy
263,0.28613,0.16532,10.84451,1.18057,1,0.62596,0.16260,11.52018,1.18057,1,-0.04059,0.03946,0.67777,0.00330,1,0.02288,0.03810,0.64925,0.00366,1,0,0.00000,32,44,happy
