,TIME,USER
1362,73.21732,76
1363,73.2259,
1364,73.23390,35
1365,73.2421,
1366,73.25014,29
1367,73.2586,
1368,73.26659,39
1369,73.2751,
1370,73.28313,0
1371,73.29958,0
1372,73.3087,
1373,73.31672,-2
1374,73.3245,
1375,73.33252,56
1376,73.34893,56
1377,73.36535,56
1378,73.3801,
1379,73.38813,61
1380,73.3907,
1381,73.39874,45
1382,73.4064,
1383,73.41444,37
1384,73.425,
1385,73.43303,34
1386,73.4393,
1387,73.44730,20
1388,73.4558,
1389,73.46375,58
1390,73.4728,
1391,73.48075,65
1392,73.49656,65
1393,73.505,
1394,73.51302,73
1395,73.5215,
1396,73.52945,67
1397,73.5384,
1398,73.54638,66
1399,73.5545,
1400,73.56253,65
1401,73.5709,
1402,73.57887,17
1403,73.5872,
1404,73.59520,36
1405,73.6038,
1406,73.61175,92
1407,73.6204,
1408,73.62840,23
1409,73.6366,
1410,73.64459,2
1411,73.6531,
1412,73.66112,29
1413,73.67747,29
1414,73.6868,
1415,73.69476,44
1416,73.7111,
1417,73.71912,56
1418,73.7194,
1419,73.72736,49
1420,73.7407,
1421,73.74873,35
1422,73.7541,
1423,73.76208,17
1424,73.7702,
1425,73.77818,38
1426,73.7896,
1427,73.79760,39
1428,73.8037,
1429,73.81169,51
1430,73.82741,51
1431,73.84491,51
1432,73.8533,
1433,73.86126,71
1434,73.8693,
1435,73.87732,11
1436,73.8829,
1437,73.89090,64
1438,73.8993,
1439,73.90729,96
1440,73.9208,
1441,73.92879,45
1442,74.0328,
1443,74.04078,37
1444,74.0539,
1445,74.06194,24
1446,74.06846,24
1447,74.0638,
1448,74.07177,2
1449,74.081,
1450,74.08904,49
1451,74.0988,
1452,74.10682,23
1453,74.1132,
1454,74.12117,12
1455,74.1307,
1456,74.13866,11
1457,74.1458,
1458,74.15376,59
1459,74.1623,
1460,74.17034,82
1461,74.1786,
1462,74.18664,25
1463,74.1965,
1464,74.20450,101
1465,74.2114,
1466,74.21942,112
1467,74.2281,
1468,74.23605,80
1469,74.2443,
1470,74.25233,55
1471,74.2609,
1472,74.26885,81
1473,74.2772,
1474,74.28522,135
1475,74.2937,
1476,74.30167,80
1477,74.3101,
1478,74.31808,51
1479,74.33458,51
1480,74.35250,51
1481,74.36748,51
1482,74.38496,51
1483,74.40015,51
1484,74.41663,51
1485,74.43307,51
